1851426	Sumoto	34.349998	134.899994	JP
2127955	Sunagawa	43.486389	141.905563	JP
1851390	Susaki	33.366669	133.283325	JP
1851368	Suwa	36.037991	138.113083	JP
1851357	Suzaka	36.650002	138.316666	JP
1851348	Suzuka	34.883331	136.583328	JP
1851307	Tachikawa	35.692780	139.418060	JP
1851282	Tadotsu	34.275002	133.750000	JP
1851273	Tagawa	33.633331	130.800003	JP
1851259	Tahara	34.666672	137.266663	JP
1851193	Tajimi	35.316669	137.133331	JP
2110893	Takahagi	36.716671	140.716675	JP
1851155	Takahama	34.916672	136.983337	JP
1851137	Takahashi	34.783329	133.616669	JP
2110891	Takahata	38.002499	140.191116	JP
1851125	Takaishi	34.516670	135.433334	JP
1851100	Takamatsu-shi	34.340279	134.043335	JP
1851068	Takanabe	32.133331	131.500000	JP
2127910	Takanosu	40.221939	140.369446	JP
1851032	Takaoka	36.750000	137.016663	JP
1851012	Takarazuka	34.799358	135.356964	JP
1851002	Takasaki	36.333328	139.016663	JP
1850910	Takatsuki	34.848331	135.616776	JP
1850892	Takayama	36.133331	137.250000	JP
1850878	Takedamachi	32.966671	131.399994	JP
1850872	Takefu	35.903931	136.166870	JP
1850860	Takehara	34.338329	132.916672	JP
1850834	Takeo	33.200001	130.016663	JP
1850818	Taketoyo	34.849998	136.916672	JP
2127896	Takikawa	43.552780	141.906387	JP
1850746	Tamamura	36.299999	139.116669	JP
1850745	Tamana	32.916672	130.566666	JP
1850742	Tamano	34.483330	133.949997	JP
1850707	Tanabe	34.816669	135.766663	JP
1850708	Tanabe	33.733330	135.366669	JP
1850693	Tanashi	35.723888	139.522217	JP
1850630	Tanuma	36.366669	139.583328	JP
1850627	Tanushimaru	33.349998	130.683334	JP
1850600	Tarui	35.366669	136.533325	JP
1850589	Tarumizu	31.483330	130.699997	JP
1850559	Tatebayashi	36.250000	139.533325	JP
1850523	Tateyama	34.983330	139.866669	JP
1850498	Tatsuno	35.984261	137.997208	JP
1850499	Tatsuno	34.866669	134.550003	JP
1850472	Tawaramoto	34.549999	135.800003	JP
2110793	Tendo	38.353611	140.369720	JP
1850405	Tenno	39.900002	139.966675	JP
1850396	Tenri	34.583328	135.833328	JP
1850345	Toba	34.483330	136.850006	JP
2127802	Tobetsu	43.216942	141.516937	JP
1850311	Tochigi	36.383331	139.733337	JP
1850307	Tochio	37.466671	139.000000	JP
1907301	Toda	35.809441	139.692505	JP
2110774	Togane	35.549999	140.366669	JP
1850269	Togitsu	32.833328	129.850006	JP
1850217	Tokamachi	37.133331	138.766663	JP
1850207	Toki	35.349998	137.183334	JP
1850185	Tokoname	34.883331	136.850006	JP
1850181	Tokorozawa	35.799160	139.469025	JP
1850158	Tokushima-shi	34.065830	134.559433	JP
1850152	Tokuyama	34.049999	131.816666	JP
1850147	Tokyo	35.689499	139.691711	JP
2127733	Tomakomai	42.636940	141.603333	JP
1850108	Tomigusuku	26.184999	127.675003	JP
1850091	Tomioka	36.250000	138.899994	JP
2110744	Tomiya	38.393059	140.886108	JP
2110743	Tomobe	36.349998	140.300003	JP
1850034	Tondabayashi	34.500000	135.600006	JP
2110735	Tono	39.316669	141.533325	JP
1850004	Tonosho	34.483330	134.183334	JP
2110729	Toride	35.900002	140.083328	JP
1849904	Tosu	33.366669	130.516663	JP
1849892	Tottori	35.500000	134.233337	JP
1849876	Toyama-shi	36.695278	137.211395	JP
1849850	Toyohama	34.700001	136.933334	JP
1849846	Toyohashi	34.766670	137.383331	JP
1849845	Toyokawa	34.816669	137.399994	JP
1849837	Toyonaka	34.782440	135.469315	JP
1849831	Toyooka	35.533329	134.833328	JP
1849817	Toyoshina	36.299911	137.901077	JP
1849814	Toyota	35.083328	137.149994	JP
1849796	Tsu-shi	34.730282	136.508606	JP
1849788	Tsubame	37.650002	138.933334	JP
1849782	Tsubata	36.666672	136.733337	JP
1849729	Tsuiki	33.672390	131.037415	JP
1849706	Tsukawaki	33.266670	131.149994	JP
2110683	Tsukuba	36.200001	140.100006	JP
1849661	Tsukumi	33.070560	131.857224	JP
1849647	Tsuma	32.099998	131.399994	JP
1849592	Tsuruga	35.645470	136.055801	JP
1849584	Tsurugi	36.450001	136.633331	JP
1849563	Tsuruoka	38.721668	139.821671	JP
1849561	Tsurusaki	33.240002	131.684433	JP
1849539	Tsushima	35.166672	136.716675	JP
1849519	Tsuyama	35.049999	134.000000	JP
1849498	Ube	33.943062	131.251114	JP
1849429	Ueda	36.400002	138.266663	JP
1849424	Ueki	32.900002	130.683334	JP
1849414	Ueno	34.750000	136.133331	JP
1849407	Uenohara	35.616669	139.116669	JP
1849372	Uji	34.883331	135.800003	JP
1849367	Ujiie	36.683331	139.966675	JP
1849299	Umi	33.566669	130.500000	JP
1849237	Uozu	36.799999	137.399994	JP
1849186	Urayasu	35.670559	139.888611	JP
1849183	Ureshino	33.099998	129.983337	JP
1849154	Ushibuka	32.190559	130.022781	JP
2110629	Ushiku	35.966671	140.133331	JP
1849094	Usuki	33.108059	131.787781	JP
2127545	Utashinai	43.516670	142.050003	JP
1849069	Uto	32.683331	130.666672	JP
1849053	Utsunomiya-shi	36.565830	139.883606	JP
1926020	Uwajima	33.223751	132.560013	JP
1926004	Wakayama-shi	34.226109	135.167496	JP
1848933	Waki	34.066669	134.149994	JP
2127515	Wakkanai	45.409439	141.673889	JP
1907300	Wako	35.789440	139.623337	JP
2110596	Wakuya	38.533329	141.133331	JP
1848903	Warabi	35.826389	139.704437	JP
2110586	Watari	38.035000	140.851105	JP
2110579	Yachimata	35.650002	140.316666	JP
1848776	Yaita	36.799999	139.933334	JP
1848774	Yaizu	34.866669	138.333328	JP
2110560	Yamada	39.466671	141.949997	JP
1848705	Yamaga	33.016670	130.683334	JP
2110556	Yamagata-shi	38.240559	140.363327	JP
1848689	Yamaguchi-shi	34.185829	131.471390	JP
1848633	Yamasaki	35.000000	134.550003	JP
2110541	Yamoto	38.427380	141.214874	JP
1848573	Yanagawa	33.166672	130.399994	JP
2110538	Yanagawa	37.849998	140.600006	JP
1848550	Yanai	33.966671	132.116669	JP
1848522	Yao	34.616669	135.600006	JP
1848499	Yashio-shi	35.822552	139.839050	JP
1848498	Yashiro	34.916672	134.966675	JP
1848489	Yasu	35.068008	136.023270	JP
1848482	Yasugi	35.433331	133.250000	JP
1848447	Yatsuo	36.566669	137.133331	JP
1848445	Yatsushiro	32.500000	130.600006	JP
1848439	Yawata	34.870090	135.702698	JP
2129218	Yoichi	43.203892	140.770279	JP
2110518	Yokaichiba	35.700001	140.550003	JP
1848373	Yokkaichi	34.966671	136.616669	JP
1848354	Yokohama-shi	35.447781	139.642502	JP
1848313	Yokosuka	35.283611	139.667221	JP
2110506	Yokote	39.299999	140.566666	JP
1848277	Yonago	35.433331	133.333328	JP
2110498	Yonezawa	37.916672	140.116669	JP
1848254	Yono	35.883331	139.633331	JP
1848243	Yorii	36.116669	139.199997	JP
1848210	Yoshida	37.683331	138.883331	JP
1848194	Yoshii	36.250000	138.983337	JP
1848188	Yoshikawa	35.885281	139.839447	JP
1848169	Yoshino-cho	34.396111	135.857681	JP
8198710	Yoshitomi	33.602470	131.175995	JP
2110480	Yotsukaido	35.650002	140.166672	JP
1848382	Youkaichi	35.116261	136.197678	JP
1848113	Yugawara	35.150002	139.066666	JP
1848096	Yuki	36.299999	139.883331	JP
1848087	Yukuhashi	33.728729	130.983002	JP
1848016	Yuza	39.000000	139.916672	JP
2110460	Yuzawa	39.166672	140.500000	JP
1848004	Zama	35.488892	139.388611	JP
1847968	Zushi	35.291672	139.585556	JP
